"entrez_id"	"ensembl_gene_id"
4099	"ENSG00000105695"
4100	"ENSG00000198681"
4101	"ENSG00000268606"
266740	"ENSG00000183305"
4102	"ENSG00000221867"
4103	"ENSG00000147381"
4105	"ENSG00000197172"
4107	"ENSG00000156009"
4108	"ENSG00000123584"
728269	"ENSG00000267978"
4109	"ENSG00000124260"
4110	"ENSG00000185247"
4111	"ENSG00000213401"
4112	"ENSG00000214107"
4113	"ENSG00000099399"
4114	"ENSG00000198798"
4115	"ENSG00000120289"
347541	"ENSG00000188408"
158809	"ENSG00000176746"
139422	"ENSG00000177689"
139604	"ENSG00000189023"
645864	"ENSG00000182798"
286514	"ENSG00000176774"
9947	"ENSG00000155495"
51438	"ENSG00000046774"
139081	"ENSG00000165509"
9500	"ENSG00000179222"
10916	"ENSG00000102316"
728239	"ENSG00000154545"
81557	"ENSG00000187243"
57692	"ENSG00000198934"
139599	"ENSG00000186675"
64110	"ENSG00000177383"
28986	"ENSG00000187601"
54551	"ENSG00000254585"
9223	"ENSG00000151276"
9863	"ENSG00000187391"
260425	"ENSG00000081026"
79917	"ENSG00000269313"
4116	"ENSG00000162385"
55110	"ENSG00000111196"
84061	"ENSG00000102158"
283129	"ENSG00000168070"
4117	"ENSG00000111837"
84549	"ENSG00000198042"
4118	"ENSG00000172005"
114569	"ENSG00000147676"
7851	"ENSG00000144063"
340895	"ENSG00000204740"
115416	"ENSG00000156928"
10892	"ENSG00000172175"
256691	"ENSG00000165072"
158056	"ENSG00000177943"
9794	"ENSG00000161021"
84441	"ENSG00000184384"
55534	"ENSG00000196782"
10046	"ENSG00000013619"
284358	"ENSG00000176909"
4121	"ENSG00000111885"
10905	"ENSG00000198162"
11253	"ENSG00000177239"
57134	"ENSG00000117643"
4124	"ENSG00000112893"
4122	"ENSG00000196547"
4125	"ENSG00000104774"
23324	"ENSG00000013288"
4123	"ENSG00000140400"
4126	"ENSG00000109323"
63905	"ENSG00000101363"
79694	"ENSG00000172469"
149175	"ENSG00000185090"
7873	"ENSG00000145050"
54682	"ENSG00000111261"
100287284	"ENSG00000205693"
4128	"ENSG00000189221"
4129	"ENSG00000069535"
4130	"ENSG00000166963"
4131	"ENSG00000131711"
84557	"ENSG00000101460"
81631	"ENSG00000140941"
643246	"ENSG00000258102"
440738	"ENSG00000197769"
55201	"ENSG00000130479"
4133	"ENSG00000078018"
5604	"ENSG00000169032"
5605	"ENSG00000126934"
5606	"ENSG00000034152"
6416	"ENSG00000065559"
5607	"ENSG00000137764"
5608	"ENSG00000108984"
5609	"ENSG00000076984"
4214	"ENSG00000095015"
10746	"ENSG00000169967"
4215	"ENSG00000198909"
4216	"ENSG00000085511"
4217	"ENSG00000197442"
9064	"ENSG00000142733"
6885	"ENSG00000135341"
56911	"ENSG00000156265"
1326	"ENSG00000107968"
4293	"ENSG00000006432"
4294	"ENSG00000130758"
4296	"ENSG00000173327"
7786	"ENSG00000139625"
9175	"ENSG00000073803"
9020	"ENSG00000006062"
389840	"ENSG00000180815"
80122	"ENSG00000176601"
4134	"ENSG00000047849"
11184	"ENSG00000104814"
5871	"ENSG00000168067"
8491	"ENSG00000011566"
9448	"ENSG00000071054"
11183	"ENSG00000012983"
4135	"ENSG00000171533"
79929	"ENSG00000180834"
9053	"ENSG00000135525"
55700	"ENSG00000116871"
256714	"ENSG00000184368"
79649	"ENSG00000129680"
79884	"ENSG00000164114"
54627	"ENSG00000212916"
5594	"ENSG00000100030"
93487	"ENSG00000168175"
5595	"ENSG00000102882"
5596	"ENSG00000141639"
5597	"ENSG00000069956"
5598	"ENSG00000166484"
5599	"ENSG00000107643"
9479	"ENSG00000121653"
23542	"ENSG00000008735"
23162	"ENSG00000138834"
5601	"ENSG00000050748"
5602	"ENSG00000109339"
5600	"ENSG00000185386"
6300	"ENSG00000188130"
5603	"ENSG00000156711"
1432	"ENSG00000112062"
225689	"ENSG00000181085"
79109	"ENSG00000119487"
9261	"ENSG00000162889"
7867	"ENSG00000114738"
8550	"ENSG00000089022"
23005	"ENSG00000137802"
22919	"ENSG00000101367"
10982	"ENSG00000166974"
22924	"ENSG00000084764"
4137	"ENSG00000186868"
64757	"ENSG00000186205"
54996	"ENSG00000117791"
55016	"ENSG00000145416"
51257	"ENSG00000099785"
115123	"ENSG00000173926"
57574	"ENSG00000144583"
54708	"ENSG00000198060"
10299	"ENSG00000145495"
64844	"ENSG00000136536"
220972	"ENSG00000165406"
92979	"ENSG00000139266"
162333	"ENSG00000173838"
441061	"ENSG00000183654"
4082	"ENSG00000277443"
65108	"ENSG00000175130"
8685	"ENSG00000019169"
4139	"ENSG00000116141"
2011	"ENSG00000072518"
4140	"ENSG00000075413"
57787	"ENSG00000007047"
4141	"ENSG00000166986"
92935	"ENSG00000247626"
83742	"ENSG00000155254"
153562	"ENSG00000152939"
91862	"ENSG00000140832"
4142	"ENSG00000130368"
116511	"ENSG00000204687"
5648	"ENSG00000127241"
10747	"ENSG00000009724"
22983	"ENSG00000105613"
23139	"ENSG00000086015"
23031	"ENSG00000099308"
375449	"ENSG00000069020"
84930	"ENSG00000120539"
4143	"ENSG00000151224"
4144	"ENSG00000168906"
27430	"ENSG00000038274"
4145	"ENSG00000007264"
4146	"ENSG00000162510"
4147	"ENSG00000132561"
4148	"ENSG00000132031"
8785	"ENSG00000124159"
9782	"ENSG00000015479"
23383	"ENSG00000129933"
57506	"ENSG00000088888"
4149	"ENSG00000125952"
4150	"ENSG00000103495"
4151	"ENSG00000198125"
115004	"ENSG00000164430"
151963	"ENSG00000180611"
4152	"ENSG00000141644"
8932	"ENSG00000134046"
53615	"ENSG00000071655"
85509	"ENSG00000170948"
125997	"ENSG00000230522"
653657	"ENSG00000182315"
653656	"ENSG00000205718"
284428	"ENSG00000237247"
8930	"ENSG00000129071"
55777	"ENSG00000204406"
114785	"ENSG00000166987"
51562	"ENSG00000151332"
4153	"ENSG00000165471"
255374	"ENSG00000214309"
153364	"ENSG00000176055"
4154	"ENSG00000152601"
10150	"ENSG00000139793"
55796	"ENSG00000076770"
154141	"ENSG00000172197"
129642	"ENSG00000143797"
619373	"ENSG00000177669"
79143	"ENSG00000125505"
4155	"ENSG00000197971"
54799	"ENSG00000011258"
8720	"ENSG00000140943"
51360	"ENSG00000012174"
4157	"ENSG00000258839"
4158	"ENSG00000185231"
4159	"ENSG00000124089"
4160	"ENSG00000166603"
4161	"ENSG00000176136"
4162	"ENSG00000076706"
27349	"ENSG00000100294"
4163	"ENSG00000171444"
56922	"ENSG00000078070"
64087	"ENSG00000131844"
401250	"ENSG00000204511"
84693	"ENSG00000124370"
199675	"ENSG00000183019"
4168	"ENSG00000101977"
23263	"ENSG00000126217"
23101	"ENSG00000053524"
90411	"ENSG00000180398"
2847	"ENSG00000128285"
84539	"ENSG00000152034"
345643	"ENSG00000234602"
4170	"ENSG00000143384"
4171	"ENSG00000073111"
4172	"ENSG00000112118"
8888	"ENSG00000160294"
4173	"ENSG00000104738"
4174	"ENSG00000100297"
4175	"ENSG00000076003"
4176	"ENSG00000166508"
84515	"ENSG00000125885"
254394	"ENSG00000111877"
55388	"ENSG00000065328"
79892	"ENSG00000197771"
157777	"ENSG00000178460"
57192	"ENSG00000090674"
255231	"ENSG00000153898"
55283	"ENSG00000055732"
79648	"ENSG00000147316"
348262	"ENSG00000225663"
84331	"ENSG00000172366"
10445	"ENSG00000187778"
79772	"ENSG00000175471"
55784	"ENSG00000140563"
28985	"ENSG00000232119"
90550	"ENSG00000156026"
55013	"ENSG00000005059"
63933	"ENSG00000050393"
9656	"ENSG00000137337"
4188	"ENSG00000112559"
29969	"ENSG00000135272"
266727	"ENSG00000112139"
161357	"ENSG00000139915"
4190	"ENSG00000014641"
130752	"ENSG00000138400"
4191	"ENSG00000146701"
4192	"ENSG00000110492"
56890	"ENSG00000111554"
4193	"ENSG00000135679"
4194	"ENSG00000198625"
23195	"ENSG00000112159"
145553	"ENSG00000213920"
259283	"ENSG00000197880"
4199	"ENSG00000065833"
4200	"ENSG00000082212"
10873	"ENSG00000151376"
4201	"ENSG00000124733"
64769	"ENSG00000163875"
2122	"ENSG00000085276"
4204	"ENSG00000169057"
51102	"ENSG00000116353"
5469	"ENSG00000125686"
29079	"ENSG00000136146"
10001	"ENSG00000133997"
9443	"ENSG00000155868"
112950	"ENSG00000159479"
55090	"ENSG00000141026"
84246	"ENSG00000133398"
400569	"ENSG00000161920"
9968	"ENSG00000184634"
116931	"ENSG00000144893"
9969	"ENSG00000108510"
23389	"ENSG00000123066"
9282	"ENSG00000180182"
51586	"ENSG00000099917"
10025	"ENSG00000175221"
9440	"ENSG00000042429"
54797	"ENSG00000130772"
219541	"ENSG00000156603"
9477	"ENSG00000124641"
9412	"ENSG00000152944"
6837	"ENSG00000148297"
9439	"ENSG00000112282"
9862	"ENSG00000008838"
81857	"ENSG00000104973"
9441	"ENSG00000105085"
9442	"ENSG00000160563"
80306	"ENSG00000118579"
55588	"ENSG00000063322"
90390	"ENSG00000164758"
51003	"ENSG00000108590"
84935	"ENSG00000102802"
4205	"ENSG00000068305"
100271849	"ENSG00000213999"
4208	"ENSG00000081189"
4209	"ENSG00000116604"
4210	"ENSG00000103313"
1953	"ENSG00000162591"
1954	"ENSG00000105429"
1955	"ENSG00000106780"
84466	"ENSG00000145794"
84465	"ENSG00000157890"
150365	"ENSG00000167077"
101928601	"ENSG00000269964"
644890	"ENSG00000197889"
728637	"ENSG00000239642"
254528	"ENSG00000162039"
284071	"ENSG00000180336"
4211	"ENSG00000143995"
4212	"ENSG00000134138"
56917	"ENSG00000105419"
9833	"ENSG00000165304"
4241	"ENSG00000163975"
51072	"ENSG00000162959"
4221	"ENSG00000133895"
4222	"ENSG00000005102"
4223	"ENSG00000106511"
4224	"ENSG00000112818"
4225	"ENSG00000141434"
56257	"ENSG00000146834"
56955	"ENSG00000152595"
10461	"ENSG00000153208"
59274	"ENSG00000140406"
23184	"ENSG00000117899"
55897	"ENSG00000166823"
145873	"ENSG00000188095"
4232	"ENSG00000106484"
4233	"ENSG00000105976"
23173	"ENSG00000164024"
254042	"ENSG00000172878"
10988	"ENSG00000111142"
79006	"ENSG00000103260"
284207	"ENSG00000176845"
4234	"ENSG00000037897"
339175	"ENSG00000087995"
55798	"ENSG00000165055"
56339	"ENSG00000165819"
64863	"ENSG00000101574"
29081	"ENSG00000138382"
131965	"ENSG00000206562"
25840	"ENSG00000185432"
196410	"ENSG00000170439"
79828	"ENSG00000123600"
51108	"ENSG00000197006"
399818	"ENSG00000203791"
149281	"ENSG00000203740"
751071	"ENSG00000214756"
51603	"ENSG00000010165"
57721	"ENSG00000145388"
196074	"ENSG00000169519"
79066	"ENSG00000127804"
64745	"ENSG00000165792"
92342	"ENSG00000171806"
151194	"ENSG00000144401"
25895	"ENSG00000123427"
196541	"ENSG00000139780"
79091	"ENSG00000067365"
124512	"ENSG00000181038"
728464	"ENSG00000053328"
84190	"ENSG00000127720"
84326	"ENSG00000130731"
92312	"ENSG00000254726"
84206	"ENSG00000183496"
51320	"ENSG00000176624"
399664	"ENSG00000181588"
4236	"ENSG00000140259"
4237	"ENSG00000117122"
4238	"ENSG00000037749"
9848	"ENSG00000198948"
4239	"ENSG00000166482"
8076	"ENSG00000197614"
56947	"ENSG00000168958"
4240	"ENSG00000140545"
9258	"ENSG00000147324"
55669	"ENSG00000171109"
9927	"ENSG00000116688"
4242	"ENSG00000100060"
83552	"ENSG00000235718"
64747	"ENSG00000118855"
84879	"ENSG00000168389"
388931	"ENSG00000205639"
113655	"ENSG00000167700"
148808	"ENSG00000174514"
91749	"ENSG00000173214"
84975	"ENSG00000182544"
54842	"ENSG00000151690"
162387	"ENSG00000185156"
84179	"ENSG00000169026"
256471	"ENSG00000164073"
84804	"ENSG00000135953"
10227	"ENSG00000109736"
79157	"ENSG00000092931"
126321	"ENSG00000161091"
79847	"ENSG00000138111"
64645	"ENSG00000156875"
84641	"ENSG00000148110"
23269	"ENSG00000174197"
8972	"ENSG00000257335"
93432	"ENSG00000257743"
84709	"ENSG00000137463"
4245	"ENSG00000131446"
4247	"ENSG00000168282"
4248	"ENSG00000128268"
11320	"ENSG00000071073"
11282	"ENSG00000161013"
25834	"ENSG00000182050"
152586	"ENSG00000205301"
4249	"ENSG00000152127"
146664	"ENSG00000167889"
10724	"ENSG00000198408"
11343	"ENSG00000074416"
92667	"ENSG00000125871"
4255	"ENSG00000170430"
4256	"ENSG00000111341"
23295	"ENSG00000102858"
4257	"ENSG00000008394"
4258	"ENSG00000085871"
4259	"ENSG00000143198"
8190	"ENSG00000261857"
117153	"ENSG00000150526"
375056	"ENSG00000154305"
57534	"ENSG00000101752"
142678	"ENSG00000197530"
100507436	"ENSG00000204520"
64780	"ENSG00000135596"
9645	"ENSG00000133816"
57553	"ENSG00000243156"
84953	"ENSG00000133808"
85377	"ENSG00000100139"
79778	"ENSG00000164877"
4277	"ENSG00000204516"
10367	"ENSG00000107745"
221154	"ENSG00000165487"
286097	"ENSG00000155970"
4281	"ENSG00000101871"
58526	"ENSG00000165175"
11043	"ENSG00000080561"
90007	"ENSG00000167470"
54471	"ENSG00000100335"
125170	"ENSG00000177427"
84299	"ENSG00000141741"
57708	"ENSG00000198160"
54531	"ENSG00000105556"
166968	"ENSG00000155545"
4282	"ENSG00000240972"
57409	"ENSG00000125457"
374986	"ENSG00000180488"
84895	"ENSG00000148343"
60672	"ENSG00000116691"
284021	"ENSG00000271605"
84864	"ENSG00000170854"
50488	"ENSG00000141503"
440574	"ENSG00000173436"
9562	"ENSG00000107789"
54468	"ENSG00000164654"
55586	"ENSG00000100253"
4284	"ENSG00000135517"
4285	"ENSG00000027001"
145282	"ENSG00000151338"
79003	"ENSG00000167842"
54069	"ENSG00000159055"
55320	"ENSG00000129534"
126353	"ENSG00000099812"
129531	"ENSG00000158411"
4286	"ENSG00000187098"
83881	"ENSG00000185155"
4288	"ENSG00000148773"
8195	"ENSG00000125863"
57591	"ENSG00000196588"
57496	"ENSG00000186260"
4289	"ENSG00000128585"
8569	"ENSG00000079277"
2872	"ENSG00000099875"
23608	"ENSG00000133606"
23609	"ENSG00000075975"
100129480	"ENSG00000225526"
7681	"ENSG00000179455"
54903	"ENSG00000011143"
283078	"ENSG00000150051"
2315	"ENSG00000120215"
23209	"ENSG00000100427"
9761	"ENSG00000110917"
4291	"ENSG00000178053"
8079	"ENSG00000089693"
4292	"ENSG00000076242"
27030	"ENSG00000119684"
90523	"ENSG00000146147"
197259	"ENSG00000168404"
4298	"ENSG00000130382"
4300	"ENSG00000171843"
4302	"ENSG00000275023"
8028	"ENSG00000078403"
10962	"ENSG00000213190"
4295	"ENSG00000096395"
2862	"ENSG00000102539"
79083	"ENSG00000115648"
64223	"ENSG00000167965"
6945	"ENSG00000108788"
22877	"ENSG00000175727"
51085	"ENSG00000009950"
23417	"ENSG00000103150"
166785	"ENSG00000151611"
326625	"ENSG00000139428"
25974	"ENSG00000132763"
27249	"ENSG00000168288"
23531	"ENSG00000108960"
221938	"ENSG00000136297"
4311	"ENSG00000196549"
79258	"ENSG00000142606"
93380	"ENSG00000169446"
4312	"ENSG00000196611"
4313	"ENSG00000087245"
4314	"ENSG00000149968"
4316	"ENSG00000137673"
4317	"ENSG00000118113"
4318	"ENSG00000100985"
4319	"ENSG00000166670"
4320	"ENSG00000099953"
4321	"ENSG00000262406"
4322	"ENSG00000137745"
4323	"ENSG00000157227"
4324	"ENSG00000102996"
4325	"ENSG00000156103"
4326	"ENSG00000198598"
4327	"ENSG00000123342"
9313	"ENSG00000137674"
118856	"ENSG00000154485"
8510	"ENSG00000189409"
10893	"ENSG00000125966"
64386	"ENSG00000008516"
56547	"ENSG00000167346"
64066	"ENSG00000137675"
79148	"ENSG00000271447"
22915	"ENSG00000138722"
79812	"ENSG00000173269"
64210	"ENSG00000155229"
253714	"ENSG00000146263"
4330	"ENSG00000169184"
4331	"ENSG00000020426"
84057	"ENSG00000121211"
4332	"ENSG00000163563"
55329	"ENSG00000138587"
4335	"ENSG00000070444"
3110	"ENSG00000130675"
64112	"ENSG00000165943"
55233	"ENSG00000114978"
92597	"ENSG00000173542"
81532	"ENSG00000182208"
126308	"ENSG00000172081"
79817	"ENSG00000120162"
148932	"ENSG00000142961"
25843	"ENSG00000115540"
4336	"ENSG00000168314"
55034	"ENSG00000075643"
4337	"ENSG00000124615"
4338	"ENSG00000164172"
27304	"ENSG00000124217"
4340	"ENSG00000204655"
116255	"ENSG00000124003"
80168	"ENSG00000166391"
346606	"ENSG00000106384"
7841	"ENSG00000115275"
5891	"ENSG00000080823"
84315	"ENSG00000164077"
22879	"ENSG00000103111"
23041	"ENSG00000061987"
27136	"ENSG00000114487"
22880	"ENSG00000133422"
23515	"ENSG00000159256"
79710	"ENSG00000133131"
10933	"ENSG00000185787"
9643	"ENSG00000123562"
79906	"ENSG00000116151"
729967	"ENSG00000188010"
283385	"ENSG00000139714"
118812	"ENSG00000171160"
254956	"ENSG00000185681"
4342	"ENSG00000172680"
56180	"ENSG00000101928"
158747	"ENSG00000130150"
64598	"ENSG00000106330"
4343	"ENSG00000155363"
54456	"ENSG00000073146"
26002	"ENSG00000079931"
51660	"ENSG00000060762"
347411	"ENSG00000238205"
25874	"ENSG00000143158"
9526	"ENSG00000129255"
8777	"ENSG00000107186"
219972	"ENSG00000197629"
4350	"ENSG00000103152"
10200	"ENSG00000135698"
54737	"ENSG00000196199"
10198	"ENSG00000051825"
10199	"ENSG00000124383"
4351	"ENSG00000178802"
4352	"ENSG00000117400"
136647	"ENSG00000168303"
84954	"ENSG00000008382"
4353	"ENSG00000005381"
4354	"ENSG00000130830"
4355	"ENSG00000108852"
4356	"ENSG00000161647"
58538	"ENSG00000082126"
64398	"ENSG00000072415"
51678	"ENSG00000105926"
143098	"ENSG00000150054"
65258	"ENSG00000154889"
758	"ENSG00000186732"
744	"ENSG00000066382"
23164	"ENSG00000133030"
4357	"ENSG00000128309"
4358	"ENSG00000115204"
255027	"ENSG00000156968"
84769	"ENSG00000254858"
4359	"ENSG00000158887"
9019	"ENSG00000197965"
10205	"ENSG00000149573"
196264	"ENSG00000160588"
3140	"ENSG00000153029"
56246	"ENSG00000170262"
112609	"ENSG00000135324"
22808	"ENSG00000158186"
4360	"ENSG00000260314"
9902	"ENSG00000011028"
4361	"ENSG00000020922"
55686	"ENSG00000118242"
93621	"ENSG00000179010"
114932	"ENSG00000178988"
55257	"ENSG00000101189"
116512	"ENSG00000172938"
116534	"ENSG00000184350"
116535	"ENSG00000172935"
386746	"ENSG00000182170"
259249	"ENSG00000170255"
117194	"ENSG00000183695"
117195	"ENSG00000179826"
117196	"ENSG00000179817"
84245	"ENSG00000037757"
100507027	"ENSG00000227877"
79922	"ENSG00000278619"
29960	"ENSG00000122687"
55178	"ENSG00000171861"
83876	"ENSG00000134042"
727957	"ENSG00000179832"
339766	"ENSG00000185038"
133558	"ENSG00000171495"
389690	"ENSG00000226807"
642475	"ENSG00000204839"
374977	"ENSG00000184313"
140699	"ENSG00000101353"
80133	"ENSG00000117501"
65008	"ENSG00000169288"
51069	"ENSG00000112651"
11222	"ENSG00000114686"
51073	"ENSG00000105364"
65005	"ENSG00000143436"
124995	"ENSG00000159111"
65003	"ENSG00000174547"
6182	"ENSG00000262814"
28998	"ENSG00000172172"
64928	"ENSG00000180992"
29088	"ENSG00000137547"
54948	"ENSG00000166902"
63875	"ENSG00000158042"
29074	"ENSG00000112110"
9801	"ENSG00000115364"
55052	"ENSG00000242485"
219927	"ENSG00000197345"
29093	"ENSG00000082515"
6150	"ENSG00000214026"
79590	"ENSG00000143314"
51264	"ENSG00000108826"
10573	"ENSG00000086504"
51263	"ENSG00000185414"
64983	"ENSG00000106591"
9553	"ENSG00000243147"
64981	"ENSG00000130312"
51318	"ENSG00000132313"
64979	"ENSG00000171421"
51253	"ENSG00000116221"
64978	"ENSG00000204316"
54148	"ENSG00000154719"
64976	"ENSG00000185608"
64975	"ENSG00000182154"
28977	"ENSG00000198015"
84545	"ENSG00000055950"
65080	"ENSG00000135900"
84311	"ENSG00000278845"
26589	"ENSG00000259494"
57129	"ENSG00000136522"
51642	"ENSG00000175581"
740	"ENSG00000149792"
54534	"ENSG00000136897"
51258	"ENSG00000111639"
122704	"ENSG00000172590"
116540	"ENSG00000204822"
116541	"ENSG00000183617"
128308	"ENSG00000162910"
78988	"ENSG00000173141"
3396	"ENSG00000167862"
51116	"ENSG00000122140"
64969	"ENSG00000144029"
64968	"ENSG00000243927"
51081	"ENSG00000125445"
64965	"ENSG00000135972"
55173	"ENSG00000048544"
64963	"ENSG00000181991"
6183	"ENSG00000128626"
63931	"ENSG00000120333"
64960	"ENSG00000116898"
51021	"ENSG00000182180"
51373	"ENSG00000239789"
55168	"ENSG00000096080"
28973	"ENSG00000204568"
51023	"ENSG00000163319"
54460	"ENSG00000266472"
56945	"ENSG00000175110"
51649	"ENSG00000181610"
64951	"ENSG00000062582"
64432	"ENSG00000131368"
64949	"ENSG00000125901"
23107	"ENSG00000113048"
28957	"ENSG00000147586"
10884	"ENSG00000112996"
10240	"ENSG00000102738"
51650	"ENSG00000090263"
65993	"ENSG00000074071"
60488	"ENSG00000061794"
92259	"ENSG00000134056"
92399	"ENSG00000148187"
57380	"ENSG00000124532"
51154	"ENSG00000053372"
10335	"ENSG00000072952"
931	"ENSG00000156738"
2206	"ENSG00000149534"
932	"ENSG00000149516"
51338	"ENSG00000110079"
643680	"ENSG00000214787"
64232	"ENSG00000166930"
64231	"ENSG00000110077"
245802	"ENSG00000166926"
58475	"ENSG00000166927"
83661	"ENSG00000166959"
341116	"ENSG00000172689"
54860	"ENSG00000071203"
503497	"ENSG00000204979"
84689	"ENSG00000166928"
219995	"ENSG00000166961"
728588	"ENSG00000214782"
345222	"ENSG00000188981"
79684	"ENSG00000120458"
91283	"ENSG00000066697"
84437	"ENSG00000170903"
9242	"ENSG00000178860"
343930	"ENSG00000151379"
4436	"ENSG00000095002"
4437	"ENSG00000113318"
4438	"ENSG00000057468"
4439	"ENSG00000204410"
2956	"ENSG00000116062"
4440	"ENSG00000135097"
124540	"ENSG00000153944"
339287	"ENSG00000188895"
55167	"ENSG00000174579"
10943	"ENSG00000005302"
10232	"ENSG00000102854"
4477	"ENSG00000263639"
6307	"ENSG00000052802"
692094	"ENSG00000215183"
4478	"ENSG00000147065"
4481	"ENSG00000038945"
4482	"ENSG00000175806"
51734	"ENSG00000198736"
22921	"ENSG00000148450"
253827	"ENSG00000174099"
118490	"ENSG00000166343"
4485	"ENSG00000173531"
4486	"ENSG00000164078"
2660	"ENSG00000138379"
55154	"ENSG00000125459"
4487	"ENSG00000163132"
4488	"ENSG00000120149"
4508	"ENSG00000198899"
4509	"ENSG00000228253"
4512	"ENSG00000198804"
4513	"ENSG00000198712"
4514	"ENSG00000198938"
4519	"ENSG00000198727"
4535	"ENSG00000198888"
4536	"ENSG00000198763"
4537	"ENSG00000198840"
4538	"ENSG00000198886"
4539	"ENSG00000212907"
4540	"ENSG00000198786"
4541	"ENSG00000198695"
4489	"ENSG00000205362"
4490	"ENSG00000169688"
4493	"ENSG00000169715"
4494	"ENSG00000198417"
4495	"ENSG00000125144"
4496	"ENSG00000205358"
645745	"ENSG00000244020"
4500	"ENSG00000260549"
4499	"ENSG00000205364"
4501	"ENSG00000187193"
4502	"ENSG00000125148"
4504	"ENSG00000087250"
84560	"ENSG00000102891"
9112	"ENSG00000182979"
9219	"ENSG00000149480"
57504	"ENSG00000057935"
4507	"ENSG00000099810"
27085	"ENSG00000172167"
23787	"ENSG00000137409"
23788	"ENSG00000109919"
23255	"ENSG00000168502"
4515	"ENSG00000214827"
92140	"ENSG00000147649"
7978	"ENSG00000127989"
80298	"ENSG00000120832"
51001	"ENSG00000156469"
130916	"ENSG00000122085"
4520	"ENSG00000188786"
22823	"ENSG00000143033"
123263	"ENSG00000103707"
51537	"ENSG00000242114"
9650	"ENSG00000066855"
56181	"ENSG00000117640"
113115	"ENSG00000146410"
92170	"ENSG00000148824"
26164	"ENSG00000101181"
4522	"ENSG00000100714"
25902	"ENSG00000120254"
10797	"ENSG00000065911"
441024	"ENSG00000163738"
4524	"ENSG00000177000"
10588	"ENSG00000136371"
64779	"ENSG00000103248"
4528	"ENSG00000085760"
219402	"ENSG00000122033"
4534	"ENSG00000171100"
8776	"ENSG00000063601"
8898	"ENSG00000087053"
8897	"ENSG00000100330"
9110	"ENSG00000108389"
9107	"ENSG00000139505"
9108	"ENSG00000003987"
55613	"ENSG00000102043"
66036	"ENSG00000104643"
54893	"ENSG00000166912"
10903	"ENSG00000014914"
54545	"ENSG00000150712"
64419	"ENSG00000163719"
4543	"ENSG00000168412"
4544	"ENSG00000134640"
25821	"ENSG00000135297"
2475	"ENSG00000198793"
55149	"ENSG00000107951"
136319	"ENSG00000105887"
4548	"ENSG00000116984"
9617	"ENSG00000120662"
54516	"ENSG00000112031"
100462977	"ENSG00000256618"
100462983	"ENSG00000256222"
100463285	"ENSG00000232196"
100463289	"ENSG00000249860"
100463482	"ENSG00000270672"
100288485	"ENSG00000256892"
100463486	"ENSG00000255823"
100463488	"ENSG00000256045"
100463498	"ENSG00000269028"
100463500	"ENSG00000270394"
4552	"ENSG00000124275"
9788	"ENSG00000170873"
92154	"ENSG00000132613"
4547	"ENSG00000138823"
222166	"ENSG00000180354"
57509	"ENSG00000129422"
23281	"ENSG00000132938"
4580	"ENSG00000173171"
10651	"ENSG00000128654"
345778	"ENSG00000177034"
4582	"ENSG00000185499"
4583	"ENSG00000198788"
4584	"ENSG00000169894"
57876	""
4585	"ENSG00000145113"
4586	"ENSG00000215182"
727897	"ENSG00000117983"
4588	"ENSG00000184956"
4589	"ENSG00000171195"
10071	"ENSG00000205277"
56667	"ENSG00000173702"
143662	"ENSG00000169550"
94025	"ENSG00000181143"
140453	"ENSG00000169876"
283463	"ENSG00000205592"
200958	"ENSG00000176945"
394263	"ENSG00000204544"
100507679	"ENSG00000261272"
118430	"ENSG00000172551"
79594	"ENSG00000090432"
84939	"ENSG00000160953"
139221	"ENSG00000157502"
347273	"ENSG00000170681"
80198	"ENSG00000172732"
4593	"ENSG00000030304"
389125	"ENSG00000272573"
4594	"ENSG00000146085"
4595	"ENSG00000132781"
93343	"ENSG00000141971"
89853	"ENSG00000196814"
4597	"ENSG00000167508"
4598	"ENSG00000110921"
9961	"ENSG00000013364"
4599	"ENSG00000157601"
4600	"ENSG00000183486"
4084	"ENSG00000059728"
83463	"ENSG00000213347"
10608	"ENSG00000123933"
4601	"ENSG00000119950"
25878	"ENSG00000101825"
439921	"ENSG00000182534"
54587	"ENSG00000162576"
91663	"ENSG00000179820"
255275	"ENSG00000185105"
4602	"ENSG00000118513"
10514	"ENSG00000132382"
4603	"ENSG00000185697"
4605	"ENSG00000101057"
4604	"ENSG00000196091"
4606	"ENSG00000086967"
4607	"ENSG00000134571"
4608	"ENSG00000133055"
343263	"ENSG00000221986"
4609	"ENSG00000136997"
26292	"ENSG00000214114"
23077	"ENSG00000005810"
84073	"ENSG00000136449"
4610	"ENSG00000116990"
4613	"ENSG00000134323"
80177	"ENSG00000120279"
4615	"ENSG00000172936"
56005	"ENSG00000074842"
50804	"ENSG00000104177"
26579	"ENSG00000172927"
4617	"ENSG00000111049"
4618	"ENSG00000111046"
4619	"ENSG00000109061"
4620	"ENSG00000125414"
4621	"ENSG00000109063"
4622	"ENSG00000264424"
4624	"ENSG00000197616"
4625	"ENSG00000092054"
57644	"ENSG00000078814"
4626	"ENSG00000133020"
4627	"ENSG00000100345"
4628	"ENSG00000133026"
4629	"ENSG00000133392"
8735	"ENSG00000006788"
79784	"ENSG00000105357"
22989	"ENSG00000144821"
4632	"ENSG00000168530"
4633	"ENSG00000111245"
4634	"ENSG00000160808"
